,BTC,ETH,USDT,TUSD
2019-06-27,-0.13710287819423606,-0.12540898622875396,-0.002995356384158137,0.01096116281024142
2019-06-28,0.10518778035250165,0.054773960687570344,0.014133615885289944,-1.0001250156307372e-05
2019-06-29,-0.040149465550218366,0.02256595036909559,0.0,1.0001250156307372e-05
2019-06-30,-0.09899517522112689,-0.09181798705963473,-0.0030327631948548492,0.0
2019-07-01,-0.01734224209762303,0.015163118418886512,0.006046326500119146,0.0
2019-07-02,0.025200529062919585,-0.011592832905594541,0.0027944869672111945,-0.002673892103818841
2019-07-03,0.09943524568188167,0.042489097565417744,0.004112397870328623,0.00479190196706796
2019-07-04,-0.07269263800964687,-0.06699681014472514,-0.005884338608553555,-0.0010084923894799706
2019-07-05,-0.013346801308015799,0.015022272096834044,0.0020019625913150377,-0.0009895102731930874
2019-07-06,0.022801575807640972,-0.0006822303627380677,-0.00102050013358611,0.0
2019-07-07,0.02102744308740867,0.06724967923413949,0.006187027020883688,-0.0020020026706730793
2019-07-08,0.06801917192871443,0.018792083754243016,-0.002191017707501783,0.0020020026706730793
2019-07-09,0.021027836063698402,-0.01848611408842249,-0.0003190937763901504,-0.002994478980328977
2019-07-10,-0.03716019011940652,-0.06515945523031874,-0.003676915536991755,0.0009924763096558977
2019-07-11,-0.06422098523772135,-0.067615784905386,0.002000000666666958,0.0020020026706730793
2019-07-12,0.040706985610464486,0.02852317070135424,0.0019960086467149477,0.0
2019-07-13,-0.03724448597482599,-0.02643290230805917,-0.002995508979798371,0.0
2019-07-14,-0.10980483829532872,-0.17567885622345258,0.0006397952873393857,-0.0019919826807932306
2019-07-15,0.06306883560033505,0.009057602391878916,0.0013282668073588866,0.003989985343466288
2019-07-16,-0.14302232050045305,-0.1375734720724946,-0.0019580621446978735,-0.001998002662673058
2019-07-17,0.02834925187437598,0.05823845823540719,0.0012192442197170115,0.0009895102731930874
2019-07-18,0.09568429077413931,0.06895461018788751,0.0027627770998200464,0.0008987059240447011
2019-07-19,-0.011749132508395377,-0.023217071931701305,-0.002852670576111393,0.00010978646543526949
2019-07-20,0.02112691077701001,0.035833815044698625,-0.00013985036034264045,-0.001998002662673058
2019-07-21,-0.015276441305857702,-0.011170157046566764,-0.0013995803544231146,0.0
2019-07-22,-0.025502523094564467,-0.03965526534719288,-0.000600420312243843,0.0
2019-07-23,-0.046678518793113355,-0.02486292117994182,0.0,0.0
2019-07-24,-0.018218165293401256,0.011276296743509384,0.0,0.0
2019-07-25,0.019617705197919832,0.0182350316786124,1.0009959910148606e-05,0.0009995003330834232
2019-07-26,-0.0016594628922526056,0.004212129101013318,0.0010004903236737845,-0.0009995003330834232
2019-07-27,-0.03966607430786517,-0.05854822299914453,-0.0010105002835839331,0.0
2019-07-28,0.006013979170967687,0.024452193380178677,0.0,0.0009995003330834232
2019-07-29,-0.0015420845062479316,-0.006127223721029473,-0.0017031512407312888,0.0008986969499968423
2019-07-30,0.007234035851057641,-0.005000498098143069,0.003603246817150817,8.98252898716373e-05
2019-07-31,0.05176812944347198,0.04132746168280477,0.001098407419837064,-0.001988022572951903
2019-08-01,0.030324795636893498,-0.007155977827136617,-0.00184801391154809,0.001998002662673058
2019-08-02,0.012215234554714627,0.001008977217753504,-0.0011404791247983537,-0.0004991265389371093
2019-08-03,0.025662229177628504,0.021524722539285612,0.001989990706756809,-0.0014988761237359487
2019-08-04,0.016418894229223824,0.004173606238219385,0.001986038507282621,-0.0010005003335835344
2019-08-05,0.07186154011243673,0.04603927092025373,-0.0030455406404379967,0.002000000666666958
2019-08-06,-0.027943907470483254,-0.03207615512860862,-0.0009404985335115821,-0.0004996252914324303
2019-08-07,0.04324239880879155,-0.005463075786644289,0.0010005003335835344,0.0
2019-08-08,-0.008386922640614358,0.002608780220007212,0.0,0.0
2019-08-09,-0.0018560445959447947,-0.07440402760122922,-0.002503130218118477,-0.0004998750416509929
2019-08-10,-0.04857341431507578,-0.013967655673086554,-0.001494851069179896,0.001988022572951903
2019-08-11,0.018316090569653554,0.04851606778808559,0.001494851069179896,-0.0039900252436249825
2019-08-12,-0.009687547771640936,-0.02254319214881839,-1.0025112907983622e-05,0.0020919986209159865
2019-08-13,-0.04740520517361091,-0.014820585668479325,-0.0015049062775576365,0.00239690913624899
2019-08-14,-0.08095117105292182,-0.11600814450430441,0.001985998365856094,-0.0029670203233692093
2019-08-15,0.027664192845353597,0.010578368467382582,0.00102155284903402,-0.0015018475544351499
2019-08-16,0.006625102638995628,-0.011467216713325179,0.0011005063439368903,0.0009814624577289277
2019-08-17,-0.014733040090765925,-0.00018864517784589196,-0.0010904962838264413,0.0
2019-08-18,0.009455105455408841,0.04673046296118244,0.0010005003335835344,0.0
2019-08-19,0.05733634740386684,0.04195905481471751,0.0,0.0010005003335835344
2019-08-20,-0.0160986920228936,-0.03205410663028285,-0.00025003125520928253,-0.0015011261262670914
2019-08-21,-0.06016609932204631,-0.05198357711710333,-0.0007604791384847008,0.0015011261262670914
2019-08-22,-0.0006007207742708687,0.024967254813033968,0.0007604791384847008,0.0009895102731930874
2019-08-23,0.028802455211842215,0.018124282358090937,0.00024003120520899471,0.00022974613153628454
2019-08-24,-0.025887803696285516,-0.019370525463454413,1.0000050000287824e-05,0.0006290344528881529
2019-08-25,0.0004266781300561462,-0.024461704772578585,0.0,0.00014971180505553316
2019-08-26,0.02117721934651584,0.013397605183744332,-0.0020020026706730793,0.005960246302373299
2019-08-27,-0.018760909286379857,-0.008507384162927067,0.001001502337089545,-0.0049627399852479855
2019-08-28,-0.045275698363829164,-0.07947204548071163,-0.0029874409442770793,-0.002995508979798371
2019-08-29,-0.025783239236671918,-0.02353669574577566,0.0029874409442770793,9.999950000398841e-06
2019-08-30,0.011380334545277648,-0.001558929929748487,0.0007604715289746867,0.0
2019-09-02,0.06108175398013138,0.04429493057678524,0.00024003360585716062,-1.9999800002575608e-05
2019-09-03,0.023815712461129124,0.005324109281721334,2.000020000268671e-05,0.003982061060572125
2019-09-04,-0.004108080407704051,-0.025501552640887937,0.0004898799892020284,-0.000986552080773754
2019-09-05,-0.0003176291424580313,-0.000949265819944145,0.0005096203438813948,-0.002995508979798371
2019-09-06,-0.031131276659134954,-0.04322921706041605,-0.0003696986997738773,-0.0010005003335835344
2019-09-07,0.022085026438919186,0.06237661027943098,0.0017573468591885566,-0.0003804527433482006
2019-09-08,-0.00753066386918988,0.01822014075321121,-0.0020172169256184717,-0.00011015807695160477
2019-09-09,-0.008727964636825902,-0.002919758448443943,-3.998600490365332e-05,0.0015011111038837385
2019-09-10,-0.0208236143034064,-0.005631725405968346,0.00021990324345953977,-9.999950000398841e-06
2019-09-11,0.004781551008367302,-0.013194014139523702,-0.0005698490054382039,-3.0000450008974692e-05
2019-09-12,0.026669951833829586,0.01711629486456534,0.00011999520033598403,2.0000400008686867e-05
